Title,Department,Location,Salary,Closing Date,UID,URL
Prison Catering: Caterer/Kitchen Supervisor (Catering) - HMP/YOI Norwich (Ref: 82254),HM Prison & Probation Service,"This position is based at HMP NORWICH NORWICH, NR1 4LU","Salary : £36,565",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330589,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODkwMzQ1JnNlYXJjaHBhZ2U9MjEmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Prison Catering: Caterer - HMP Kirklevington Grange (Ref: 82255),HM Prison & Probation Service,"This position is based at HM Prison Kirklevington Grange, TS15 9PA","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330586,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAzNDQmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Prison Catering: Caterer - HMP Whatton (Ref:82263),HM Prison & Probation Service,"This position is based at HM PRISON WHATTON WHATTON, NG13 9FQ","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330565,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMzMzJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjEmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Prison Catering: Caterer/Kitchen Supervisor (Catering) - HMP Kirklevington Grange (Ref: 82256),HM Prison & Probation Service,"This position is based at HM Prison Kirklevington Grange, TS15 9PA","Salary : £36,565",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330577,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg5MDMyOCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTIxJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Prison Catering: Caterer - HMP Grendon and Springhill (Ref: 81993),HM Prison & Probation Service,"This position is based at HM Prison Grendon, HP18 0TL, HM Prison Spring Hill, HP18 0TL","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330556,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0yMSZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAzMDkmcGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Business Support Officer,House of Commons,"City of Westminster, London (region), SW1A 0AA","Salary : £29,150 to £32,750",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330532,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMSZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyODAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Health and Safety Officer,UK Health Security Agency,UK with Hybrid working and some travel nationally.,"Salary : £30,473 to £41,478",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330522,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMSZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyNzYmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Defence Business Services - (DBS) - Information Management Governance Manager,Ministry of Defence,"Tomlinson House, Norcross, Blackpool, Lancashire, FY5 3WP","Salary : £35,290",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330083,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg5MDI0NiZzZWFyY2hwYWdlPTIxJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Inspection Support Administrator (Ref: 82169),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £22,940 to £27,000",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330408,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0yMSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyMTMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Head of Project Delivery and Implementation (Ref: 5647),Marine Management Organisation,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £61,619 to £66,574",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330374,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMjEwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjEmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Victim Liaison Officer - Yorkshire and the Humber Probation Service - North Yorkshire (Ref: 82087),HM Prison & Probation Service,"This position is based atNPS Northways Scarborough, YO11 1JS, NPS 5/7 HAYWRA CRESENT HARROGATE, HG1 5BG, NPS ESSEX LODGE NORTHALLERTON, DL7 8SG, Scarborough County, YO11 2JS","Salary : £24,228 to £30,208",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330345,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwMTY2JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjEmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Quality Officer,UK Health Security Agency,"Manor Farm Road, Porton Down, Salisbury, SP4 0JG","Salary : £30,473 to £37,215",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330291,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAxMTgmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Community Payback Supervisor - Yorkshire and the Humber Probation Service - Unpaid Work - Sheffield (Ref: 82117),HM Prison & Probation Service,"This position is based at NMS Suite 1, Grd Fl, Unit 2 Hawke Street Business Park, S9 2SU","Salary : £24,228 to £30,208",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330119,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMDI2JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjEmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Product Owner / Business Change Manager:  HR & Finance Transformation  (x2),"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Manchester","Salary : £50,305 to £61,145",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329387,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4OTgzOCZzZWFyY2hwYWdlPTIxJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Forensic Accountant ,HM Revenue and Customs,"Belfast Regional Centre- Erskine House, 20-32 Chichester Street, Belfast, BT1 4GF, Birmingham Regional Centre- 3 Arena Central, Broad Street, Birmingham, B1 2DE, Bristol Regional Centre- 3 Glass Wharf, Avon ... see the job advert for full location information","Salary : £42,618 to £50,509",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329079,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0yMSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk3MjcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Large Business Advisory Accountant ,HM Revenue and Customs,"Belfast Regional Centre - Erskine House, 20-32 Chichester Street, Belfast, Birmingham Regional Centre - 3 Arena Central, Broad Street, Birmingham, Bristol Regional Centre - 3 Glass Wharf, Avon Street, Temple ... see the job advert for full location information","Salary : £54,439 to £67,713",Closes : 11:55 pm on Friday 5th January 2024,Reference : 328338,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4OTcyMSZzZWFyY2hwYWdlPTIxJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
DIO – Ministry of Defence Guard Service – Security Officer Shift Worker,Ministry of Defence,"DSTL Porton Down, Salisbury, Wiltshire, SP4 0JQ","Salary : £30,000",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329230,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MjEmam9ibGlzdF92aWV3X3ZhYz0xODg5NjY1JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
DDaT –  Operational Support Tooling (OST) - Infrastructure Engineer,Home Office,"Manchester - Soapworks, Stoke on Trent - Smithfield Two","Salary : £34,350 to £36,755",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329003,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4OTYxMCZzZWFyY2hwYWdlPTIxJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
"Receptionist - Dorset - Bournemouth, Poole, Full Time, Part Time(Ref: 81979)",HM Prison & Probation Service,"This position is based at NPS 63 COMMERCIAL ROAD POOLE, BH14 0JB, NPS 7 MADEIRA ROAD BOURNEMOUTH, BH1 1QL","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329466,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5NDM3JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjEmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
UKStratCom Senior HR Business Partner,Ministry of Defence,Northwood Headquarters,"Salary : £67,820",Closes : 11:55 pm on Friday 5th January 2024,Reference : 328075,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MjEmam9ibGlzdF92aWV3X3ZhYz0xODg5MzkxJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAzOTQ0MzE0LTNhMzQzZWM3NGE0YTYxMjMzMjhjODUyZWEwMzA1NDg3ZTQyN2UwOGU=
Internal Communications Assistant (Ref: 82004),Legal Aid Agency,"This position is based at 102 PETTY FRANCE LONDON, SW1H 9AJ, CAMBRIDGE MAGISTRATES CAMBRIDGE, CB2 3AX, LIVERPOOL THE CAPITAL LAA LIVERPOOL, L3 9PP, SOUTH TYNESIDE BERKELY WAY LAA JARROW, NE31 1SF, 5 WELLINGTON ... see the job advert for full location information","Salary : £27,223 to £32,760",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329335,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmam9ibGlzdF92aWV3X3ZhYz0xODg5MzU2Jm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MjImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Business Change Officer - Kent Surrey & Sussex(Ref: 81940),HM Prison & Probation Service,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £30,812 to £38,289",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329245,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmam9ibGlzdF92aWV3X3ZhYz0xODg5MjcxJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MjImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Prison Catering: Caterer - HMP Wayland (Ref : 82000),HM Prison & Probation Service,"This position is based at HM Prison Wayland, IP25 6RL","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329185,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yMiZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5MjMxJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Prison Catering: Caterer - HMP Lindholme Part-Time (Ref: 82001),HM Prison & Probation Service,"This position is based at HM Prison Lindholme, DN7 6EE","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329175,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5MjI1JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0yMiZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Land Agency Chartered Surveyor (Senior Adviser)(Ref: 5616),Natural England,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £33,736",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329060,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmam9ibGlzdF92aWV3X3ZhYz0xODg5MTM0JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Cyber Security Analyst,HM Revenue and Customs,"Newcastle upon Tyne, North East England, NE98 1ZZ : Telford, West Midlands (England), TF3 4NT","Salary : £28,341 to £30,323",Closes : 11:55 pm on Friday 5th January 2024,Reference : 323958,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTIyJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmam9ibGlzdF92aWV3X3ZhYz0xODg5MDcxJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Neurodiversity Support Manager - HMP Bristol(Ref: 77557),HM Prison & Probation Service,"This position is based at HM PRISON BRISTOL BRISTOL, BS7 8PS","Salary : £34,862 to £40,094",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327930,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTIyJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NDg5JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Senior Policy Adviser – International Group,HM Treasury,This post is based in Darlington (Feethams House).,"Salary : £52,960 to £59,190",Closes : 11:55 pm on Friday 5th January 2024,Reference : 326971,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yMiZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4MjYxJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Assistant Finance Manager,Cabinet Office,"Manchester, York","Salary : £35,400 to £39,200",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327694,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4MjMxJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTIyJnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Prison Catering: Caterer - HMP Onley (Ref: 81780),HM Prison & Probation Service,"This position is based at HMYOI ONLEY RUGBY, CV23 8AP","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327966,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4MjI4JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yMiZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
Marine Processes Senior Specialist - ref : 5601,Natural England,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £33,736",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327873,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MjImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4MTY2JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0MzE2LTA2NDViMDBjNWM5NDk4NzA5OWUyYmZjNzdiYjUxMGM4NGE3YTA0ODg=
