Title,Department,Location,Salary,Closing Date,UID,URL
Unpaid Work Operations Manager - Cumbria (Ref:82204),HM Prison & Probation Service,"This position can be based at NPS GEORGIAN HOUSE CARLISLE, CA3 8DR, NPS PROGRESS HOUSE WORKINGTON, CA14 4EW","Salary : £38,857 to £43,941",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330717,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zNyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA0MTUmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Deputy Parliamentary Clerk ,"Department for Levelling Up, Housing and Communities",London,"Salary : £42,208",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330610,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg5MDM5NyZzZWFyY2hwYWdlPTM3JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Policy Intern ,HM Revenue and Customs,"Liverpool Regional Centre- India Building, 31 Water Street, City Centre, Liverpool, L2 0RD","Salary : £24,278",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329917,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMzIyJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTM3JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Strategic Advisers    -    Office for Students ,Office for Students,Lime Kiln Close Stoke Gifford Filton Abbey Wood BRISTOL Sanctuary Buildings 20 Great Smith Street London SW1P 3BT,"Salary : £63,386 to £69,444",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330561,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODkwMzEzJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTM3JnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
**Immigration Enforcement - International and Return Services Command - Operational Manager (Detention Engagement Team) ,Home Office,Yarlswood Removal Centre - Bedford,"Salary : £34,350 to £36,755",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329741,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg5MDI5NSZzZWFyY2hwYWdlPTM3JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
**Immigration Enforcement - International and Return Services Command - Performance and Data Analyst ,Home Office,Lunar House - Croydon,"Salary : £32,000 to £33,600",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329695,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODkwMjk0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTM3JnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Complaints and Information Requests Specialist,Security Industry Authority,Office (with hybrid working),"Salary : £28,200 to £32,100",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330548,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zNyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyOTEmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Case Administrators - Admin Support - Staffordshire (Ref: 82237),HM Prison & Probation Service,"This position is based at NPS HORNINGLOW STREET BURTON ON TRENT BURTON-ON-TRENT, DE14 1PH, NPS MELBOURNE HSE STOKE-ON-TRENT, ST1 5RQ, NPS MOOR STREET TAMWORTH, B79 9QZ, NMS Units 8 Frank Foley Way, ST16 ... see the job advert for full location information","Salary : £20,126 to £24,225",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330438,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNocGFnZT0zNyZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODkwMjI4JnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Case Administrators - Staffordshire PDU(Ref: 81086),HM Prison & Probation Service,"This position is based at NPS HORNINGLOW STREET BURTON ON TRENT BURTON-ON-TRENT, DE14 1PH, NPS MELBOURNE HSE STOKE-ON-TRENT, ST1 5RQ, NPS MOOR STREET TAMWORTH, B79 9QZ, NMS Units 8 Frank Foley Way, ST16 ... see the job advert for full location information","Salary : £20,126 to £24,225",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330441,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg5MDIyNyZzZWFyY2hwYWdlPTM3Jm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQwLTg2MzNkYWY3MGEyZGFiYzI2NTYyOWExNWQxNjAwZGYxM2ZiNGI0MDU=
Case Administrators - Staffordshire (Part-Time) (Ref: 82213),HM Prison & Probation Service,"This position is based at NPS 200A WOLVERHAMPTON ROAD CANNOCK, WS11 1AT, NPS MELBOURNE HSE STOKE-ON-TRENT, ST1 5RQ, NMS Units 8 Frank Foley Way, ST16 2ST","Salary : £20,126 to £24,225",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330434,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmam9ibGlzdF92aWV3X3ZhYz0xODkwMjI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Usher - Lancashire Courts (Ref: 82131),HM Courts and Tribunals Service,"These positions are based at PRESTON COMBINED PRESTON, PR1 2LL, PRESTON MAGISTRATES PRESTON, PR1 2RD","Salary : £21,149",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330369,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODkwMTg2JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Senior Administrative Officer - Integrated Offender Management (IOM) (Fixed Term) (Ref:82111),HM Prison & Probation Service,"This position can be based at MILTON KEYNES MAGISTRATES MILTON KEYNES, MK9 2AJ, NPS 2A WYNNE JONES CENTRE AYLESBURY, HP21 7RL, NPS EASTON COURT HIGH WYCOMBE, HP11 2EL, NPS GREYFRIARS HOUSE READING, RG1 1PE, ... see the job advert for full location information","Salary : £24,228 to £30,208",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 330017,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk4NTAmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Policy lead - Reform of renewable investment policy,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £50,305 to £61,145",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 328898,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJmpvYmxpc3Rfdmlld192YWM9MTg4OTQ5NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Scottish Government Office Washington: C3 Head of Office (ID2023-7372),Scottish Government,Washington,"Salary : £83,328 to £84,456",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329499,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JmpvYmxpc3Rfdmlld192YWM9MTg4OTQ2MiZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Receptionist - Kidderminster (Ref: 82058),HM Prison & Probation Service,"This position is based at NPS Stourbank House Kidderminster, DY11 6XA","Salary : £20,126 to £23,182",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329461,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJmpvYmxpc3Rfdmlld192YWM9MTg4OTQzMyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Lead Product Manager - Police and Public Protection  Technology,Home Office,"Manchester, Sheffield, Liverpool, London, Croydon","Salary : £69,200 to £80,520",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 329037,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5MzcxJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Power Apps Systems Development Lead,Department for Education,"Coventry, West Midlands (England), CV1 2WT : Manchester, North West England, M1 2WD : Nottingham, East Midlands (England), NG2 1AW : Sheffield, Yorkshire and the Humber, S1 2FJ","Salary : £39,483",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 328485,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5Mjc1JnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Band 3 Risk Support Manager ,Office for Nuclear Regulation,"Bootle, Cheltenham, London","Salary : £43,524 to £52,565",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 327649,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4MTA3JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
MoJ Property Directorate - Mechanical Manager (Ref: 80849),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,868 to £50,039",Closes : 11:55 pm on Thursday 21st December 2023,Reference : 325437,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJmpvYmxpc3Rfdmlld192YWM9MTg4NjAzOCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Head of Fast Stream and Emerging Talent,Cabinet Office,"Bristol, Glasgow, Manchester, Newcastle-upon-Tyne, York","Salary : £75,000 to £117,800",Closes : Midday on Friday 22nd December 2023,Reference : 330139,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JmpvYmxpc3Rfdmlld192YWM9MTg5MDQ2MCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Defence Business Services - (DBS) - MyHR Core Applications Configuration Manager,Ministry of Defence,"Tomlinson House, Norcross, Blackpool, Lancashire, FY5 3WP","Salary : £35,290",Closes : 10:55 pm on Friday 22nd December 2023,Reference : 330122,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODkwMjUxJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
"Deputy Director, Multiagency Operations",Care Quality Commission,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £73,150",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330973,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA2Njkmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
** Immigration Enforcement - Criminal and Financial Investigation – Digital Forensic Kiosk Operator,Home Office,Glasgow - Festival Court; Heathrow - Custom House; Manchester - Soapworks; Ramsgate - Manston; Sheffield - Vulcan House,"Salary : £28,000 to £33,600",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330893,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODkwNjU2JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Case Administrator SPO Support Worker - Burnley (Ref: 82332),HM Prison & Probation Service,"This position is based at NPS Queens Lancashire Way, Burnley, BB11 1HA","Salary : £20,126 to £24,225",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330937,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODkwNjUyJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Internal Communications and Engagement Officer,"Department for Environment, Food and Rural Affairs","East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £32,136 to £38,551",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 328796,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmam9ibGlzdF92aWV3X3ZhYz0xODkwNjQ2JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
1X Emergency Response Capabilities and Operations and 1X Policy Advisor: Downstream Gas and Electricity Resilience  ,Department for Energy Security & Net Zero,London,"Salary : £34,410 to £37,260",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330029,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODkwNjI2JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Operational Policy Sub-board (OPS) Secretariat (up to 6-month Loan) Ministry of Justice (Ref: 81638),Ministry of Justice,"This position can be based at the following locations: 102 Petty France (MOJ) London, SW1H 9AJ, 5 Wellington Place Leeds, LS1 4AP","Salary : £27,223 to £32,760",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330913,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNjE2JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
HR Adviser,HM Revenue and Customs,"Glasgow Regional Centre - 1 Atlantic Square, Argyle Street, Glasgow, G2 8NJ | Liverpool Regional Centre - India Building, 31 Water Street, City Centre, Liverpool, L2 0RD | Newcastle Regional Centre - Benton ... see the job advert for full location information","Salary : £24,278",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330624,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmam9ibGlzdF92aWV3X3ZhYz0xODkwNjEzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
Receptionist - Cumbria (Ref: 82252),HM Prison & Probation Service,"This position is based at NPS 77/79 DUKE ST BARROW IN FURNESS BARROW-IN-FURNESS, LA14 1RP, NPS BUSHER LODGE KENDAL, LA9 4RF","Salary : £20,126 to £24,225",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330901,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTM4JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJmpvYmxpc3Rfdmlld192YWM9MTg5MDYwNSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
"Probation Data Analyst, Data & Analysis, Ministry of Justice (Ref:82224)",Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £32,827 to £40,403",Closes : 11:55 pm on Friday 22nd December 2023,Reference : 330896,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zOCZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODkwNTkzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDQzLWI4YmQzYjBkNGE5ZDU0ZWMzNjg2NTkxY2Q0ZmM2NzY1YzliN2U0Nzc=
